anio,mes,dia,hora,minuto,lux,temperatura,humedad,nubosidad,irradiancia,potencia_producida
2025,4,2,9,9,65535.0,10.86,99.15,100.0,563.54,984.36
2025,4,2,9,8,65535.0,10.86,99.13,100.0,561.38,980.59
2025,4,2,9,7,65535.0,10.86,99.12,100.0,559.22,976.82
2025,4,2,9,6,65535.0,10.86,99.1,100.0,557.07,973.05
2025,4,2,9,5,65535.0,10.85,99.08,100.0,554.91,969.28
2025,4,2,9,4,65535.0,10.85,99.07,100.0,552.75,965.51
2025,4,2,9,3,65535.0,10.85,99.05,100.0,550.59,961.74
2025,4,2,9,2,65535.0,10.85,99.03,100.0,548.43,957.96
2025,4,2,9,1,65535.0,10.84,99.02,100.0,546.27,954.19
2025,4,2,9,0,65535.0,10.84,99.0,100.0,544.11,950.42
2025,4,2,8,59,65535.0,10.84,99.0,100.0,541.3,945.51
2025,4,2,8,58,65535.0,10.84,99.0,100.0,538.48,940.59
2025,4,2,8,57,65535.0,10.85,99.0,100.0,535.67,935.68
2025,4,2,8,56,65535.0,10.85,99.0,100.0,532.86,930.77
2025,4,2,8,55,65535.0,10.85,99.0,100.0,530.05,925.86
2025,4,2,8,54,65535.0,10.85,99.0,100.0,527.23,920.94
2025,4,2,8,53,65535.0,10.85,99.0,100.0,524.42,916.03
2025,4,2,8,52,65535.0,10.85,99.0,100.0,521.61,911.12
2025,4,2,8,51,65535.0,10.86,99.0,100.0,518.8,906.2
2025,4,2,8,50,65374.67,10.86,99.0,100.0,515.98,901.29
2025,4,2,8,49,65018.64,10.86,99.0,100.0,513.17,896.38
2025,4,2,8,48,64662.61,10.86,99.0,100.0,510.36,891.46
2025,4,2,8,47,64306.59,10.86,99.0,100.0,507.55,886.55
2025,4,2,8,46,63949.29,10.87,99.0,100.0,504.73,881.64
2025,4,2,8,45,63593.26,10.87,99.0,100.0,501.92,876.72
2025,4,2,8,44,63237.24,10.87,99.0,100.0,499.11,871.81
2025,4,2,8,43,62879.94,10.87,99.0,100.0,496.29,866.9
2025,4,2,8,42,62523.92,10.87,99.0,100.0,493.48,861.99
2025,4,2,8,41,62167.89,10.87,99.0,100.0,490.67,857.07
2025,4,2,8,40,61811.86,10.88,99.0,100.0,487.86,852.16
2025,4,2,8,39,61454.57,10.88,99.0,100.0,485.04,847.25
2025,4,2,8,38,61098.54,10.88,99.0,100.0,482.23,842.33
2025,4,2,8,37,60742.51,10.88,99.0,100.0,479.42,837.42
2025,4,2,8,36,60386.49,10.88,99.0,100.0,476.61,832.51
2025,4,2,8,35,60029.19,10.89,99.0,100.0,473.79,827.6
2025,4,2,8,34,59673.17,10.89,99.0,100.0,470.98,822.68
2025,4,2,8,33,59317.14,10.89,99.0,100.0,468.17,817.77
2025,4,2,8,32,58961.11,10.89,99.0,100.0,465.36,812.86
2025,4,2,8,31,58603.82,10.89,99.0,100.0,462.54,807.94
2025,4,2,8,30,58247.79,10.9,99.0,100.0,459.73,803.03
2025,4,2,8,29,57891.76,10.9,99.0,100.0,456.92,798.12
2025,4,2,8,28,57534.47,10.9,99.0,100.0,454.1,793.2
2025,4,2,8,27,57178.44,10.9,99.0,100.0,451.29,788.29
2025,4,2,8,26,56822.42,10.9,99.0,100.0,448.48,783.38
2025,4,2,8,25,56466.39,10.9,99.0,100.0,445.67,778.46
2025,4,2,8,24,56109.1,10.91,99.0,100.0,442.85,773.55
2025,4,2,8,23,55753.07,10.91,99.0,100.0,440.04,768.64
2025,4,2,8,22,55397.04,10.91,99.0,100.0,437.23,763.73
2025,4,2,8,21,55041.01,10.91,99.0,100.0,434.42,758.81
2025,4,2,8,20,54683.72,10.91,99.0,100.0,431.6,753.9
2025,4,2,8,19,54327.69,10.92,99.0,100.0,428.79,748.99
2025,4,2,8,18,53971.67,10.92,99.0,100.0,425.98,744.07
2025,4,2,8,17,53615.64,10.92,99.0,100.0,423.17,739.16
2025,4,2,8,16,53258.34,10.92,99.0,100.0,420.35,734.25
2025,4,2,8,15,52902.32,10.92,99.0,100.0,417.54,729.34
2025,4,2,8,14,52546.29,10.92,99.0,100.0,414.73,724.42
2025,4,2,8,13,52189.0,10.93,99.0,100.0,411.91,719.51
2025,4,2,8,12,51832.97,10.93,99.0,100.0,409.1,714.6
2025,4,2,8,11,51476.94,10.93,99.0,100.0,406.29,709.68
2025,4,2,8,10,51120.92,10.93,99.0,100.0,403.48,704.77
2025,4,2,8,9,50763.62,10.93,99.0,100.0,400.66,699.86
2025,4,2,8,8,50407.6,10.94,99.0,100.0,397.85,694.94
2025,4,2,8,7,50051.57,10.94,99.0,100.0,395.04,690.03
2025,4,2,8,6,49695.54,10.94,99.0,100.0,392.23,685.12
2025,4,2,8,5,49338.25,10.94,99.0,100.0,389.41,680.2
2025,4,2,8,4,48982.22,10.94,99.0,100.0,386.6,675.29
2025,4,2,8,3,48626.19,10.94,99.0,100.0,383.79,670.38
2025,4,2,8,2,48270.17,10.95,99.0,100.0,380.98,665.47
2025,4,2,8,1,47912.87,10.95,99.0,100.0,378.16,660.55
2025,4,2,8,0,47556.84,10.95,99.0,100.0,375.35,655.64
2025,4,2,7,59,47033.57,10.96,98.98,100.0,371.22,648.43
2025,4,2,7,58,46511.57,10.96,98.97,100.0,367.1,641.23
2025,4,2,7,57,45988.3,10.97,98.95,100.0,362.97,634.02
2025,4,2,7,56,45466.3,10.97,98.93,100.0,358.85,626.81
2025,4,2,7,55,44943.02,10.98,98.92,100.0,354.72,619.61
2025,4,2,7,54,44421.02,10.98,98.9,100.0,350.6,612.4
2025,4,2,7,53,43897.75,10.99,98.88,100.0,346.47,605.19
2025,4,2,7,52,43374.48,11.0,98.87,100.0,342.34,597.99
2025,4,2,7,51,42852.47,11.0,98.85,100.0,338.22,590.78
2025,4,2,7,50,42329.2,11.01,98.83,100.0,334.09,583.58
2025,4,2,7,49,41807.2,11.01,98.82,100.0,329.97,576.37
2025,4,2,7,48,41283.93,11.02,98.8,100.0,325.84,569.16
2025,4,2,7,47,40761.92,11.02,98.78,100.0,321.72,561.96
2025,4,2,7,46,40238.65,11.03,98.77,100.0,317.59,554.75
2025,4,2,7,45,39716.65,11.04,98.75,100.0,313.47,547.54
2025,4,2,7,44,39193.38,11.04,98.73,100.0,309.34,540.34
2025,4,2,7,43,38670.11,11.05,98.72,100.0,305.21,533.13
2025,4,2,7,42,38148.1,11.05,98.7,100.0,301.09,525.92
2025,4,2,7,41,37624.83,11.06,98.68,100.0,296.96,518.72
2025,4,2,7,40,37102.83,11.06,98.67,100.0,292.84,511.51
2025,4,2,7,39,36579.56,11.07,98.65,100.0,288.71,504.3
2025,4,2,7,38,36057.55,11.07,98.63,100.0,284.59,497.1
2025,4,2,7,37,35534.28,11.08,98.62,100.0,280.46,489.89
2025,4,2,7,36,35011.01,11.09,98.6,100.0,276.33,482.68
2025,4,2,7,35,34489.01,11.09,98.58,100.0,272.21,475.48
2025,4,2,7,34,33965.74,11.1,98.57,100.0,268.08,468.27
2025,4,2,7,33,33443.73,11.1,98.55,100.0,263.96,461.06
2025,4,2,7,32,32920.46,11.11,98.53,100.0,259.83,453.86
2025,4,2,7,31,32398.46,11.11,98.52,100.0,255.71,446.65
2025,4,2,7,30,31875.19,11.12,98.5,100.0,251.58,439.44
2025,4,2,7,29,31351.92,11.13,98.48,100.0,247.45,432.24
2025,4,2,7,28,30829.91,11.13,98.47,100.0,243.33,425.03
2025,4,2,7,27,30306.64,11.14,98.45,100.0,239.2,417.83
2025,4,2,7,26,29784.64,11.14,98.43,100.0,235.08,410.62
2025,4,2,7,25,29261.36,11.15,98.42,100.0,230.95,403.41
2025,4,2,7,24,28739.36,11.15,98.4,100.0,226.83,396.21
2025,4,2,7,23,28216.09,11.16,98.38,100.0,222.7,389.0
2025,4,2,7,22,27692.82,11.17,98.37,100.0,218.57,381.79
2025,4,2,7,21,27170.82,11.17,98.35,100.0,214.45,374.59
2025,4,2,7,20,26647.54,11.18,98.33,100.0,210.32,367.38
2025,4,2,7,19,26125.54,11.18,98.32,100.0,206.2,360.17
2025,4,2,7,18,25602.27,11.19,98.3,100.0,202.07,352.97
2025,4,2,7,17,25080.26,11.19,98.28,100.0,197.95,345.76
2025,4,2,7,16,24556.99,11.2,98.27,100.0,193.82,338.55
2025,4,2,7,15,24034.99,11.2,98.25,100.0,189.7,331.35
2025,4,2,7,14,23511.72,11.21,98.23,100.0,185.57,324.14
2025,4,2,7,13,22988.45,11.22,98.22,100.0,181.44,316.93
2025,4,2,7,12,22466.44,11.22,98.2,100.0,177.32,309.73
2025,4,2,7,11,21943.17,11.23,98.18,100.0,173.19,302.52
2025,4,2,7,10,21421.17,11.23,98.17,100.0,169.07,295.32
2025,4,2,7,9,20897.9,11.24,98.15,100.0,164.94,288.11
2025,4,2,7,8,20375.89,11.24,98.13,100.0,160.82,280.9
2025,4,2,7,7,19852.62,11.25,98.12,100.0,156.69,273.7
2025,4,2,7,6,19329.35,11.26,98.1,100.0,152.56,266.49
2025,4,2,7,5,18807.35,11.26,98.08,100.0,148.44,259.28
2025,4,2,7,4,18284.08,11.27,98.07,100.0,144.31,252.08
2025,4,2,7,3,17762.07,11.27,98.05,100.0,140.19,244.87
2025,4,2,7,2,17238.8,11.28,98.03,100.0,136.06,237.66
2025,4,2,7,1,16716.8,11.28,98.02,100.0,131.94,230.46
2025,4,2,7,0,16193.53,11.29,98.0,100.0,127.81,223.25
2025,4,2,6,59,15943.93,11.29,98.03,100.0,125.84,219.81
2025,4,2,6,58,15694.33,11.3,98.07,100.0,123.87,216.37
2025,4,2,6,57,15444.73,11.3,98.1,100.0,121.9,212.93
2025,4,2,6,56,15195.13,11.31,98.13,100.0,119.93,209.49
2025,4,2,6,55,14945.53,11.31,98.17,100.0,117.96,206.04
2025,4,2,6,54,14695.93,11.31,98.2,100.0,115.99,202.6
2025,4,2,6,53,14446.33,11.32,98.23,100.0,114.02,199.16
2025,4,2,6,52,14196.74,11.32,98.27,100.0,112.05,195.72
2025,4,2,6,51,13947.14,11.32,98.3,100.0,110.08,192.28
2025,4,2,6,50,13697.54,11.33,98.33,100.0,108.11,188.84
2025,4,2,6,49,13447.94,11.33,98.37,100.0,106.14,185.4
2025,4,2,6,48,13198.34,11.34,98.4,100.0,104.17,181.96
2025,4,2,6,47,12948.74,11.34,98.43,100.0,102.2,178.52
2025,4,2,6,46,12699.14,11.34,98.47,100.0,100.23,175.08
2025,4,2,6,45,12449.54,11.35,98.5,100.0,98.26,171.64
2025,4,2,6,44,12199.94,11.35,98.53,100.0,96.29,168.19
2025,4,2,6,43,11950.34,11.36,98.57,100.0,94.32,164.75
2025,4,2,6,42,11700.74,11.36,98.6,100.0,92.35,161.31
2025,4,2,6,41,11451.15,11.36,98.63,100.0,90.38,157.87
2025,4,2,6,40,11201.55,11.37,98.67,100.0,88.41,154.43
2025,4,2,6,39,10951.95,11.37,98.7,100.0,86.44,150.99
2025,4,2,6,38,10702.35,11.37,98.73,100.0,84.47,147.55
2025,4,2,6,37,10452.75,11.38,98.77,100.0,82.5,144.11
2025,4,2,6,36,10203.15,11.38,98.8,100.0,80.53,140.67
2025,4,2,6,35,9953.55,11.39,98.83,100.0,78.56,137.23
2025,4,2,6,34,9703.95,11.39,98.87,100.0,76.59,133.78
2025,4,2,6,33,9454.35,11.39,98.9,100.0,74.62,130.34
2025,4,2,6,32,9204.76,11.4,98.93,100.0,72.65,126.9
2025,4,2,6,31,8955.16,11.4,98.97,100.0,70.68,123.46
2025,4,2,6,30,8705.56,11.4,99.0,100.0,68.71,120.02
2025,4,2,6,29,8455.96,11.41,99.03,100.0,66.74,116.58
2025,4,2,6,28,8206.36,11.41,99.07,100.0,64.77,113.14
2025,4,2,6,27,7956.76,11.42,99.1,100.0,62.8,109.7
2025,4,2,6,26,7707.16,11.42,99.13,100.0,60.83,106.26
2025,4,2,6,25,7457.56,11.42,99.17,100.0,58.86,102.82
2025,4,2,6,24,7207.96,11.43,99.2,100.0,56.89,99.37
2025,4,2,6,23,6958.36,11.43,99.23,100.0,54.92,95.93
2025,4,2,6,22,6708.76,11.44,99.27,100.0,52.95,92.49
2025,4,2,6,21,6459.17,11.44,99.3,100.0,50.98,89.05
2025,4,2,6,20,6209.57,11.44,99.33,100.0,49.01,85.61
2025,4,2,6,19,5959.97,11.45,99.37,100.0,47.04,82.17
2025,4,2,6,18,5710.37,11.45,99.4,100.0,45.07,78.73
2025,4,2,6,17,5460.77,11.45,99.43,100.0,43.1,75.29
2025,4,2,6,16,5211.17,11.46,99.47,100.0,41.13,71.85
2025,4,2,6,15,4961.57,11.46,99.5,100.0,39.16,68.4
2025,4,2,6,14,4711.97,11.47,99.53,100.0,37.19,64.96
2025,4,2,6,13,4462.37,11.47,99.57,100.0,35.22,61.52
2025,4,2,6,12,4212.78,11.47,99.6,100.0,33.25,58.08
2025,4,2,6,11,3963.18,11.48,99.63,100.0,31.28,54.64
2025,4,2,6,10,3713.58,11.48,99.67,100.0,29.31,51.2
2025,4,2,6,9,3463.98,11.49,99.7,100.0,27.34,47.76
2025,4,2,6,8,3214.38,11.49,99.73,100.0,25.37,44.32
2025,4,2,6,7,2964.78,11.49,99.77,100.0,23.4,40.88
2025,4,2,6,6,2715.18,11.5,99.8,100.0,21.43,37.44
2025,4,2,6,5,2465.58,11.5,99.83,100.0,19.46,34.0
2025,4,2,6,4,2215.98,11.5,99.87,100.0,17.49,30.55
2025,4,2,6,3,1966.38,11.51,99.9,100.0,15.52,27.11
2025,4,2,6,2,1716.78,11.51,99.93,100.0,13.55,23.67
2025,4,2,6,1,1467.19,11.52,99.97,100.0,11.58,20.23
2025,4,2,6,0,1217.59,11.52,100.0,100.0,9.61,16.79
2025,4,1,19,59,108.96,17.51,59.93,77.23,0.86,1.5
2025,4,1,19,58,106.43,17.52,59.87,77.2,0.84,1.48
2025,4,1,19,57,105.16,17.53,59.8,77.16,0.83,1.45
2025,4,1,19,56,103.89,17.54,59.73,77.12,0.82,1.42
2025,4,1,19,55,101.36,17.55,59.67,77.08,0.8,1.4
2025,4,1,19,54,100.09,17.56,59.6,77.05,0.79,1.37
2025,4,1,19,53,97.56,17.57,59.53,77.01,0.77,1.35
2025,4,1,19,52,96.29,17.58,59.47,76.97,0.76,1.32
2025,4,1,19,51,93.76,17.59,59.4,76.93,0.74,1.3
2025,4,1,19,50,92.49,17.6,59.33,76.89,0.73,1.27
2025,4,1,19,49,89.96,17.61,59.27,76.86,0.71,1.25
2025,4,1,19,48,88.69,17.62,59.2,76.82,0.7,1.22
2025,4,1,19,47,86.16,17.63,59.13,76.78,0.68,1.2
2025,4,1,19,46,84.89,17.64,59.07,76.74,0.67,1.17
2025,4,1,19,45,83.62,17.65,59.0,76.7,0.66,1.14
2025,4,1,19,44,81.09,17.66,58.93,76.67,0.64,1.12
2025,4,1,19,43,79.82,17.67,58.87,76.63,0.63,1.09
2025,4,1,19,42,77.29,17.68,58.8,76.59,0.61,1.07
2025,4,1,19,41,76.02,17.69,58.73,76.55,0.6,1.04
2025,4,1,19,40,73.49,17.7,58.67,76.52,0.58,1.02
2025,4,1,19,39,72.22,17.71,58.6,76.48,0.57,0.99
2025,4,1,19,38,69.68,17.72,58.53,76.44,0.55,0.97
2025,4,1,19,37,68.42,17.73,58.47,76.4,0.54,0.94
2025,4,1,19,36,65.88,17.74,58.4,76.36,0.52,0.92
2025,4,1,19,35,64.62,17.75,58.33,76.33,0.51,0.89
2025,4,1,19,34,63.35,17.76,58.27,76.29,0.5,0.86
2025,4,1,19,33,60.82,17.77,58.2,76.25,0.48,0.84
2025,4,1,19,32,59.55,17.78,58.13,76.21,0.47,0.81
2025,4,1,19,31,57.02,17.79,58.07,76.17,0.45,0.79
2025,4,1,19,30,55.75,17.8,58.0,76.14,0.44,0.76
2025,4,1,19,29,53.21,17.81,57.93,76.1,0.42,0.74
2025,4,1,19,28,51.95,17.82,57.87,76.06,0.41,0.71
2025,4,1,19,27,49.41,17.83,57.8,76.02,0.39,0.69
2025,4,1,19,26,48.15,17.84,57.73,75.98,0.38,0.66
2025,4,1,19,25,45.61,17.85,57.67,75.95,0.36,0.64
2025,4,1,19,24,44.34,17.86,57.6,75.91,0.35,0.61
2025,4,1,19,23,41.81,17.87,57.53,75.87,0.33,0.59
2025,4,1,19,22,40.54,17.88,57.47,75.83,0.32,0.56
2025,4,1,19,21,39.28,17.89,57.4,75.8,0.31,0.53
2025,4,1,19,20,36.74,17.9,57.33,75.76,0.29,0.51
2025,4,1,19,19,35.48,17.91,57.27,75.72,0.28,0.48
2025,4,1,19,18,32.94,17.92,57.2,75.68,0.26,0.46
2025,4,1,19,17,31.68,17.93,57.13,75.64,0.25,0.43
2025,4,1,19,16,29.14,17.94,57.07,75.61,0.23,0.41
2025,4,1,19,15,27.87,17.95,57.0,75.57,0.22,0.38
2025,4,1,19,14,25.34,17.96,56.93,75.53,0.2,0.36
2025,4,1,19,13,24.07,17.97,56.87,75.49,0.19,0.33
2025,4,1,19,12,21.54,17.98,56.8,75.45,0.17,0.31
2025,4,1,19,11,20.27,17.99,56.73,75.42,0.16,0.28
2025,4,1,19,10,19.0,18.0,56.67,75.38,0.15,0.25
2025,4,1,19,9,16.47,18.01,56.6,75.34,0.13,0.23
2025,4,1,19,8,15.2,18.02,56.53,75.3,0.12,0.2
2025,4,1,19,7,12.67,18.03,56.47,75.27,0.1,0.18
2025,4,1,19,6,11.4,18.04,56.4,75.23,0.09,0.15
2025,4,1,19,5,8.87,18.05,56.33,75.19,0.07,0.13
2025,4,1,19,4,7.6,18.06,56.27,75.15,0.06,0.1
2025,4,1,19,3,5.07,18.07,56.2,75.11,0.04,0.08
2025,4,1,19,2,3.8,18.08,56.13,75.08,0.03,0.05
2025,4,1,19,1,1.27,18.09,56.07,75.04,0.01,0.03
2025,4,1,19,0,0.0,18.1,56.0,75.0,0.0,0.0
2025,4,1,18,59,2.53,18.11,56.2,75.0,0.02,0.04
2025,4,1,18,58,5.07,18.12,56.4,75.0,0.04,0.07
2025,4,1,18,57,7.6,18.13,56.6,75.0,0.06,0.11
2025,4,1,18,56,10.14,18.15,56.8,75.0,0.08,0.15
2025,4,1,18,55,13.94,18.16,57.0,75.0,0.11,0.19
2025,4,1,18,54,16.47,18.17,57.2,75.0,0.13,0.22
2025,4,1,18,53,19.0,18.18,57.4,75.0,0.15,0.26
2025,4,1,18,52,21.54,18.19,57.6,75.0,0.17,0.3
2025,4,1,18,51,24.07,18.2,57.8,75.0,0.19,0.33
2025,4,1,18,50,26.61,18.21,58.0,75.0,0.21,0.37
2025,4,1,18,49,29.14,18.22,58.2,75.0,0.23,0.41
2025,4,1,18,48,31.68,18.24,58.4,75.0,0.25,0.44
2025,4,1,18,47,35.48,18.25,58.6,75.0,0.28,0.48
2025,4,1,18,46,38.01,18.26,58.8,75.0,0.3,0.52
2025,4,1,18,45,40.54,18.27,59.0,75.0,0.32,0.55
2025,4,1,18,44,43.08,18.28,59.2,75.0,0.34,0.59
2025,4,1,18,43,45.61,18.29,59.4,75.0,0.36,0.63
2025,4,1,18,42,48.15,18.3,59.6,75.0,0.38,0.67
2025,4,1,18,41,50.68,18.32,59.8,75.0,0.4,0.7
2025,4,1,18,40,53.21,18.33,60.0,75.0,0.42,0.74
2025,4,1,18,39,55.75,18.34,60.2,75.0,0.44,0.78
2025,4,1,18,38,59.55,18.35,60.4,75.0,0.47,0.81
2025,4,1,18,37,62.08,18.36,60.6,75.0,0.49,0.85
2025,4,1,18,36,64.62,18.37,60.8,75.0,0.51,0.89
2025,4,1,18,35,67.15,18.38,61.0,75.0,0.53,0.92
2025,4,1,18,34,69.68,18.39,61.2,75.0,0.55,0.96
2025,4,1,18,33,72.22,18.41,61.4,75.0,0.57,1.0
2025,4,1,18,32,74.75,18.42,61.6,75.0,0.59,1.04
2025,4,1,18,31,77.29,18.43,61.8,75.0,0.61,1.07
2025,4,1,18,30,81.09,18.44,62.0,75.0,0.64,1.11
2025,4,1,18,29,83.62,18.45,62.2,75.0,0.66,1.15
2025,4,1,18,28,86.16,18.46,62.4,75.0,0.68,1.18
2025,4,1,18,27,88.69,18.47,62.6,75.0,0.7,1.22
2025,4,1,18,26,91.22,18.49,62.8,75.0,0.72,1.26
2025,4,1,18,25,93.76,18.5,63.0,75.0,0.74,1.3
2025,4,1,18,24,96.29,18.51,63.2,75.0,0.76,1.33
2025,4,1,18,23,98.83,18.52,63.4,75.0,0.78,1.37
2025,4,1,18,22,101.36,18.53,63.6,75.0,0.8,1.41
2025,4,1,18,21,105.16,18.54,63.8,75.0,0.83,1.44
2025,4,1,18,20,107.7,18.55,64.0,75.0,0.85,1.48
2025,4,1,18,19,110.23,18.56,64.2,75.0,0.87,1.52
2025,4,1,18,18,112.76,18.58,64.4,75.0,0.89,1.55
2025,4,1,18,17,115.3,18.59,64.6,75.0,0.91,1.59
2025,4,1,18,16,117.83,18.6,64.8,75.0,0.93,1.63
2025,4,1,18,15,120.36,18.61,65.0,75.0,0.95,1.66
2025,4,1,18,14,122.9,18.62,65.2,75.0,0.97,1.7
2025,4,1,18,13,125.43,18.63,65.4,75.0,0.99,1.74
2025,4,1,18,12,129.23,18.64,65.6,75.0,1.02,1.78
2025,4,1,18,11,131.77,18.66,65.8,75.0,1.04,1.81
2025,4,1,18,10,134.3,18.67,66.0,75.0,1.06,1.85
2025,4,1,18,9,136.84,18.68,66.2,75.0,1.08,1.89
2025,4,1,18,8,139.37,18.69,66.4,75.0,1.1,1.92
2025,4,1,18,7,141.9,18.7,66.6,75.0,1.12,1.96
2025,4,1,18,6,144.44,18.71,66.8,75.0,1.14,2.0
2025,4,1,18,5,146.97,18.72,67.0,75.0,1.16,2.04
2025,4,1,18,4,150.77,18.73,67.2,75.0,1.19,2.07
2025,4,1,18,3,153.31,18.75,67.4,75.0,1.21,2.11
2025,4,1,18,2,155.84,18.76,67.6,75.0,1.23,2.15
2025,4,1,18,1,158.38,18.77,67.8,75.0,1.25,2.18
2025,4,1,18,0,160.91,18.78,68.0,75.0,1.27,2.22
2025,4,1,17,59,367.43,18.77,68.0,75.0,2.9,5.07
2025,4,1,17,58,575.22,18.76,68.0,75.0,4.54,7.92
2025,4,1,17,57,781.74,18.76,68.0,75.0,6.17,10.78
2025,4,1,17,56,988.26,18.75,68.0,75.0,7.8,13.63
2025,4,1,17,55,1194.78,18.74,68.0,75.0,9.43,16.48
2025,4,1,17,54,1402.57,18.73,68.0,75.0,11.07,19.33
2025,4,1,17,53,1609.09,18.72,68.0,75.0,12.7,22.19
2025,4,1,17,52,1815.61,18.71,68.0,75.0,14.33,25.04
2025,4,1,17,51,2023.4,18.71,68.0,75.0,15.97,27.89
2025,4,1,17,50,2229.92,18.7,68.0,75.0,17.6,30.74
2025,4,1,17,49,2436.44,18.69,68.0,75.0,19.23,33.59
2025,4,1,17,48,2642.96,18.68,68.0,75.0,20.86,36.45
2025,4,1,17,47,2850.75,18.67,68.0,75.0,22.5,39.3
2025,4,1,17,46,3057.27,18.66,68.0,75.0,24.13,42.15
2025,4,1,17,45,3263.79,18.66,68.0,75.0,25.76,45.0
2025,4,1,17,44,3471.58,18.65,68.0,75.0,27.4,47.85
2025,4,1,17,43,3678.1,18.64,68.0,75.0,29.03,50.71
2025,4,1,17,42,3884.62,18.63,68.0,75.0,30.66,53.56
2025,4,1,17,41,4091.14,18.62,68.0,75.0,32.29,56.41
2025,4,1,17,40,4298.93,18.61,68.0,75.0,33.93,59.26
2025,4,1,17,39,4505.45,18.6,68.0,75.0,35.56,62.12
2025,4,1,17,38,4711.97,18.6,68.0,75.0,37.19,64.97
2025,4,1,17,37,4919.76,18.59,68.0,75.0,38.83,67.82
2025,4,1,17,36,5126.28,18.58,68.0,75.0,40.46,70.67
2025,4,1,17,35,5332.8,18.57,68.0,75.0,42.09,73.52
2025,4,1,17,34,5539.32,18.56,68.0,75.0,43.72,76.38
2025,4,1,17,33,5747.11,18.56,68.0,75.0,45.36,79.23
2025,4,1,17,32,5953.63,18.55,68.0,75.0,46.99,82.08
2025,4,1,17,31,6160.15,18.54,68.0,75.0,48.62,84.93
2025,4,1,17,30,6367.94,18.53,68.0,75.0,50.26,87.78
2025,4,1,17,29,6574.46,18.52,68.0,75.0,51.89,90.64
2025,4,1,17,28,6780.98,18.51,68.0,75.0,53.52,93.49
2025,4,1,17,27,6987.5,18.51,68.0,75.0,55.15,96.34
2025,4,1,17,26,7195.29,18.5,68.0,75.0,56.79,99.19
2025,4,1,17,25,7401.81,18.49,68.0,75.0,58.42,102.05
2025,4,1,17,24,7608.34,18.48,68.0,75.0,60.05,104.9
2025,4,1,17,23,7814.86,18.47,68.0,75.0,61.68,107.75
2025,4,1,17,22,8022.64,18.46,68.0,75.0,63.32,110.6
2025,4,1,17,21,8229.17,18.46,68.0,75.0,64.95,113.45
2025,4,1,17,20,8435.69,18.45,68.0,75.0,66.58,116.31
2025,4,1,17,19,8643.47,18.44,68.0,75.0,68.22,119.16
2025,4,1,17,18,8849.99,18.43,68.0,75.0,69.85,122.01
2025,4,1,17,17,9056.52,18.42,68.0,75.0,71.48,124.86
2025,4,1,17,16,9263.04,18.41,68.0,75.0,73.11,127.72
2025,4,1,17,15,9470.83,18.4,68.0,75.0,74.75,130.57
2025,4,1,17,14,9677.35,18.4,68.0,75.0,76.38,133.42
2025,4,1,17,13,9883.87,18.39,68.0,75.0,78.01,136.27
2025,4,1,17,12,10091.66,18.38,68.0,75.0,79.65,139.12
2025,4,1,17,11,10298.18,18.37,68.0,75.0,81.28,141.98
2025,4,1,17,10,10504.7,18.36,68.0,75.0,82.91,144.83
2025,4,1,17,9,10711.22,18.36,68.0,75.0,84.54,147.68
2025,4,1,17,8,10919.01,18.35,68.0,75.0,86.18,150.53
2025,4,1,17,7,11125.53,18.34,68.0,75.0,87.81,153.38
2025,4,1,17,6,11332.05,18.33,68.0,75.0,89.44,156.24
2025,4,1,17,5,11539.84,18.32,68.0,75.0,91.08,159.09
2025,4,1,17,4,11746.36,18.31,68.0,75.0,92.71,161.94
2025,4,1,17,3,11952.88,18.3,68.0,75.0,94.34,164.79
2025,4,1,17,2,12159.4,18.3,68.0,75.0,95.97,167.65
2025,4,1,17,1,12367.19,18.29,68.0,75.0,97.61,170.5
2025,4,1,17,0,12573.71,18.28,68.0,75.0,99.24,173.35
2025,4,1,16,59,13003.22,18.24,67.98,75.0,102.63,179.27
2025,4,1,16,58,13432.73,18.2,67.97,75.0,106.02,185.19
2025,4,1,16,57,13862.25,18.16,67.95,75.0,109.41,191.11
2025,4,1,16,56,14291.76,18.12,67.93,75.0,112.8,197.03
2025,4,1,16,55,14721.27,18.08,67.92,75.0,116.19,202.95
2025,4,1,16,54,15150.79,18.04,67.9,75.0,119.58,208.88
2025,4,1,16,53,15580.3,18.0,67.88,75.0,122.97,214.8
2025,4,1,16,52,16009.81,17.96,67.87,75.0,126.36,220.72
2025,4,1,16,51,16439.32,17.92,67.85,75.0,129.75,226.64
2025,4,1,16,50,16868.84,17.89,67.83,75.0,133.14,232.56
2025,4,1,16,49,17298.35,17.85,67.82,75.0,136.53,238.48
2025,4,1,16,48,17727.86,17.81,67.8,75.0,139.92,244.4
2025,4,1,16,47,18157.38,17.77,67.78,75.0,143.31,250.32
2025,4,1,16,46,18586.89,17.73,67.77,75.0,146.7,256.24
2025,4,1,16,45,19015.14,17.69,67.75,75.0,150.08,262.16
2025,4,1,16,44,19444.65,17.65,67.73,75.0,153.47,268.08
2025,4,1,16,43,19874.16,17.61,67.72,75.0,156.86,274.0
2025,4,1,16,42,20303.68,17.57,67.7,75.0,160.25,279.92
2025,4,1,16,41,20733.19,17.53,67.68,75.0,163.64,285.85
2025,4,1,16,40,21162.7,17.49,67.67,75.0,167.03,291.77
2025,4,1,16,39,21592.21,17.45,67.65,75.0,170.42,297.69
